sentence,predicted,correct_label
"In 2014, a 7-year-old girl named Charlotte Benjamin sent a letter to LEGO concerned about there being ""more LEGO boy people and barely any LEGO girls."" Months later, LEGO announced a new ""Research Institute"" collection, featuring female scientists. It sold out in a week.",1,0.0
"The last person to be convicted of blasphemy in the United States was Arkansas man Charles Lee Smith. In 1928, he put a sign in his storefront window that said ""Evolution Is True. The Bible's a Lie. God's a Ghost."" He spent three months in jail.",1,0.0
"Sad to see reach for the wall go, you'll be missed",1,0.0
if she's old enough to bleed she's old enough to have decisions about her healthcare be in the hands of old white men,1,0.0
"In 1967, Florida passed a bill which would allow Disney to build their own nuclear power plant. Walt Disney understood that the park was going to be very big and wanted the freedom to build a nuclear power plant if needed; something they still have the permission to do.",1,0.0
Do you know what 'Strong Black Woman' syndrome/identity is? Do you know women who are struggling with this? Are YOU?!,1,0.0
Why does greys always have the best music....,1,0.0
"During Prohibition, it was illegal to buy or sell alcohol, but it was not illegal to drink it. In fact, some wealthy people bought out entire liquor stores before it passed to guarantee they'd have alcohol to drink.",1,0.0
I scroll through twitter endlessly looking for something good or entertaining the same way I used to channels on the old TV set top box.,1,0.0
"A ""body farm"" is a specific place where criminologists and scientists leave human corpses around to study how they decay under various conditions.",1,0.0
Psychology says: You don't really need someone to complete you. You only need someone to accept you completely.,1,0.0
The NFL has no written rules against female players. Women would be allowed to participate if they met the league's eligibility requirements.,1,0.0
Mental health Myth or Fact: People with mental health problems can snap out of it if they try hard enough? NMMHAM What r other MH myths?,1,0.0
Blockbuster had the chance to buy Netflix for $50 million in 2000. They turned it down to go into business with Enron.,1,0.0
I never realized how easy and undemanding having one child was until we added a second child.,1,0.0
"""Latchkey incontinence"" is the phenomenon where the closer you get to a bathroom, the more you need to go. It's also referred to as Key-in-Lock Syndrome.",1,0.0
Hepatitis B is on the rise among Gay men. Check with any nearby clinic for your Hepatitis Vaccine. Protect yourself!.,1,0.0
Hitler reportedly had such bad breath that people would involuntarily take a couple of steps back when he opened his mouth.,1,0.0
"Re: colorism, should black moms feel rejected if sons date/marry/prefer women w lighter skin than theirs?",1,0.0
"I don’t watch a lot of reality TV, but I am now watching a really popular show. My question is, how do you put up with the endless repeating of information? These people are just reiterating and having the same conversations over and over. Is this enjoyable?",1,0.0
I once got screamed at in 2012 by my boss for following an evacuation notice in the middle of hurricane season. He made me drive back through a tornado warning because there was a scheduled rally the next morning.,1,0.0
Syphilis can be detected with a blood test and can be cured with antibiotic injection! Spread the word!!!,1,0.0
King Tutankhamun's mummified body contains the oldest known genetic proof of the existence of malaria.,1,0.0
I’ve forgotten how to tell if pasta is done.,1,0.0
"Every now and then look around, drink it in cause this is it, it might all be gone tomorrow.",1,0.0
"Of what use is money when all you have is your health? HIV is no longer a death sentence, get treatment and be fine.",1,0.0
"Marriage means less ""me"" and more ""we""",1,0.0
The PlayStation 2 had such great popularity; Sony continued to make them until the month before the PlayStation 4 was announced.,1,0.0
"The ""Breaking Bad"" team was offered $75 million to produce three more episodes after the final season, which was estimated to be more than their earnings in five years. The team refused, saying that the final episodes didn't accommodate additional installments.",1,0.0
"The creator of Johnny Bravo, the creator of Powerpuff Girls, and the creator of Dexter's Laboratory were all roommates in college.",1,0.0
It's possible to be gay and still read your Bible and love the Lord.,1,0.0
"On my recent trip to wherever, I couldn't believe how great that thing was.",1,0.0
"Most ""close-door"" buttons in U.S. elevators don't actually work because they're not allowed to. By law, elevator doors must be open long enough to ensure that people with disabilities have enough time to get inside.",1,0.0
"Hepatitis B is killing many gay guys in recent times than HIV/AIDS. Thankfully, there is a vaccine that can protect you from the virus. Be wise!, visit any clinic for your Hepatitis B shot.",1,0.0
"The first chocolate bar was made in 1847. Before that, chocolate was only a drink.",1,0.0
"Do not go where the path may lead, go instead where there is no path and leave a trail.",1,0.0
Kiss her in front of other girls that way she knows she's not a secret.,1,0.0
Some say the boyfriend always needs to hold the girl. Some boyfriends want the girl to hold them so they feel assured.,1,0.0
1/4 Am I the only tweet iatric ian that refers to the infants I saw in my FIRST year of practice as 'my babies?' My babies are turning 14 this year and it seems like yesterday I was cuddling them as newborns ©. I still walk into the room expecting that squishy little face.,1,0.0
"For about a billion years, the only life on Earth was a dense layer of slime. Scientists call it the ""Boring Billion.""",1,0.0
going to the mosque tomorrow for the first time in forever Eid Mubarak everyone,1,0.0
"Thai is a tonal language with 5 unique tones. When spoken with the proper inflections, the phrase ""Mai mai mai mai mai"" roughly translates to ""New wood doesn't burn, does it?""",1,0.0
The amount of Nutella produced every year weighs as much as the Empire State Building. That much chocolate could circle the world 1.8 times.,1,0.0
anyone else in the mood to get rained on?,1,0.0
"Albert Einstein was one of the 5,000 people who signed a petition to reverse Germany's ban on homosexuality.",1,0.0
"In 1977, the NYPD believed that the serial killer 'Son of Sam' could be a freelance writer because he used semicolons correctly in his messages.",1,0.0
"This is my favorite time of year: every Sunday, the boys come over, we order hot wings and watch ""Love Actually.""",1,0.0
"Hello Twitter, I'm gay and okay with it. I'm gay and I love myself I'm gay and still a man..",1,0.0
An estimated 1 million dogs in America are the primary beneficiaries in their owner's wills.,1,0.0
"Two close friends annouced their new bfs to me. They wanted to celebrate it so I invited to dinner. Turns out, their bfs were all my exes. We smiled, laughed and had a good time. No jealousy, no feeling bad - just fun. It's called maturity. Exes are just that...exes.",1,0.0
Don't make the mistake of always liking other girls pictures and barely any of the one you're dating,1,0.0
"Nicholas Cage almost played Neo, Willy Wonka and Superman.",1,0.0
Win a BKS hat! Reply to this post with a pic of your family traveling to a swim meet using the hash tag BK Sswimmeetsaturdays,1,0.0
Colorism is alive and well in the black comm'y. What's colorism really about?,1,0.0
If Laura Dern and Brad Pitt win best supporting actor I think they should have to go on a date too,1,0.0
