sentence,predicted,correct_label
What do you call a caveman's fart? A blast from the past.,[0.5706616044044495],1
You know it's time to move on when she develops an immunity to Rohypnol.,[0.5642985105514526],1
My wife has threatened to leave me because of my obsession with horoscopes. It's taurus apart.,[0.5476311445236206],1
What's the difference between a Transformer robot and a Transgender person? One is living in a spaceship and one is living a lie.,[0.5586645007133484],1
"Today I saw a little boy wearing rags sitting on a curb. I said, ""Awww, are you an orphan""? He said, ""Yes, what gave me away?"" I said, ""Your parents.""",[0.5511916875839233],1
"The horse favored to win the Kentucky Derby had to pull out of the race. Apparently, someone dug up some of his homophobic tweets.",[0.5562918782234192],1
"Kid: mom, some kid is calling me gay mama: Hit him, in the face. Kid: I cant Mom: Why? Kid: Cause, he's so Cute!!",[0.5452587604522705],1
"A woman complained to HR that a coworker was always complimenting how nice her hair smells. HR: ""Why is that a problem?"" Employee: ""He's a midget""",[0.5473719835281372],1
I never chase a man. I always go for the ones who are too fat to run.,[0.579322874546051],1
"""Oooh lovely, Jehovas Witnesses"" I said as I answered the door.... ""Come inside and sit down while I put the kettle on"" ""You don't have to do that"" they said... ""I do if I'm going to pour boiling water over you""",[0.5753629207611084],1
I'm headed out now to the record store to buy The Raconteurs' new album. Then I'm going to the pharmacy for a chocolate malt. I live in a small town in 1948.,[0.5558412075042725],1
What bird never knows the lyrics to a song? A hummingbird.,[0.5697305798530579],1
"Everybody's a gangster until they get punched in the mouth - Mike Tyson And after that, everybody's a gangthter.",[0.5762850642204285],1
"It's exciting that the LA Dodgers will be playing in the World Series, unless of course their pilots get picked up.",[0.5626497864723206],1
"I can't never remember if I'm lisdexic Or epileptikjlfasd,md,.dsaf-aaaaafddasfrwe",[0.5586145520210266],1
"What is long, black and dangerous to cut into? The line at KFC",[0.5718807578086853],1
When is the worst time to have a heart attack? During a game of charades haha,[0.577833890914917],1
Why are there no casinos in Africa? Too many cheetahs. corny,[0.5703526139259338],1
There's a man walking a tight rope. 100ft below him there's a man getting a blowjob from an 80 year old woman. What are they both thinking? Don't look down.,[0.5690298676490784],1
"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",[0.5634860992431641],1
DRINKING A CUP OF HOT COFFEE: Delicious! DRINKING A CUP OF ICED COFFEE: Fantastic! DRINKING A CUP OF COFFEE AT ANY TEMPERATURE IN BETWEEN: The devil is alive and he's winning.,[0.5829574465751648],1
Why are European cars the lightest? because there's no Americans sitting in them.,[0.5727543234825134],1
Ate reduced fat cheese on low calorie bread and my taste buds had me indicted for hate crimes.,[0.5474660396575928],1
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.",[0.5573386549949646],1
I should rename myself Summer. All girls want is Summer to come.,[0.569826066493988],1
Someone told me a joke about transgender surgery. Took balls to tell it.,[0.5514605641365051],1
What do you call a homosexual in a wheelchair? Rolaids.,[0.5587179660797119],1
"Why are muslim people so kind-hearted? Because they don't live long, especially when they're a bomb",[0.5855436325073242],1
"The collective noun for kangaroos is a ""troop"". What is the collective noun for cars? A lot.",[0.5804390907287598],1
Where did I take my pet Cow on Valentines Day? To the Moooovies rofl,[0.5545685887336731],1
What do politicians and porn stars have most in common? They're experts at switching positions in front of camera.,[0.5564717054367065],1
What do you call your Mexican crush? Juan Andonle,[0.5601090788841248],1
Decapitating Vamps and taking names. That's how we do!!! Supernatura I Vamps Suck,[0.559948205947876],1
"Latest entry in my Gratitude Journal: ""The Altoids people didn't go into the suppository business.""",[0.5692682862281799],1
god: [watching my life] oh this guy's definitely getting into heaven me: [waves goodbye to my poop as i flush] god: wait,[0.5555428266525269],1
"What question would confuse a transsexual who used to be a woman? ""Have you ever been abroad?""",[0.5659897327423096],1
I bought my wife some gloves and a sex toy for her birthday if she doesn't like the gloves she can go f*ck herself,[0.5484427213668823],1
"My wife had to buy some new bras, so I guess we'll be remortgaging our house again.",[0.5337550640106201],1
They should make brownies that look like joints but contain no marijuana.,[0.5687077045440674],1
Where do Muslim hipsters shop for clothes? Turban Outfitters!,[0.5669334530830383],1
Where does a catholic cat go when it dies? Purrrgatory.,[0.5634921789169312],1
How do you know if an Italian person is mute? When you see he has no hands.,[0.5546801090240479],1
"Did you know that Princess Diana was on her cell phone when she died? She was also on the dashboard, the windscreen, the roadside...",[0.5890998244285583],1
I met this amazing girl while speed dating. We stayed up all night and day just talking and giggling and I guess speed will do that to you.,[0.5653160214424133],1
"Protip: When making snow angels, remember to lay down first... otherwise you end up looking like you're just doing jumping jacks.",[0.5743613839149475],1
Why did the blind kid fail geometry? He didnt see the point.,[0.5545033812522888],1
There are few things more awkward on a blind date than looking up from your phone to realise she's left. She obviously wasn't blind at all.,[0.5481539368629456],1
When is International Men-Frequently-Mistaken-For-Women Day?,[0.5754123330116272],1
Why does the military only allow dress shirts at its ceremonies? Because civilian casual tees are unacceptable,[0.5784969925880432],1
"When a lady leaves an article of clothing at my place, I do the gentlemanly thing and put it on and parade around the house looking pretty.",[0.5469993948936462],1
"Abdul, my neighbour was crying... ""What's wrong?"" I asked. ""We lost our baby daughter, cot death"" he replied. ""Oh dear, that's so sad, never mind Abdul"" I said, ""just think of her as another virgin in paradise for your brave soldiers now""",[0.5605227947235107],1
*writes inspirational post about not letting the behaviour of others determine your happiness *gets upset when no one retweets it,[0.5751487016677856],1
I've learned a lot from movies. Like how in the 1970s if you wanted to develop a picture you had to turn on a red light and put a piece of paper in a tub of juice.,[0.5482752323150635],1
"What lies on its back, 100 feet in the air? A dead centipede.",[0.5785624980926514],1
What do you call a bunch of crows inside a tent? Murder within tent.,[0.5705026984214783],1
customer: i'd like to return this boomerang me: oh it does that for you,[0.544839084148407],1
"A girl at the restaurant was about to eat her food before I stood up & yelled ""STOP. THIS IS NOT THE THIRD WORLD LADY. INSTAGRAM IT FIRST""",[0.5522892475128174],1
What's the difference between magic and black magic? Black magic doesn't work.,[0.5701884627342224],1
"Nancy Grace just called pot smokers ""fat and lazy"". Right. Unlike the buff marathon runners home 4 o'clock on a Monday watching your show.",[0.5618137717247009],1
"Why do white people rely on asians so much? Because without them, they'd just be cauc.",[0.5788908004760742],1
With gay marriage being legal now does that mean we don't have to call them butt buddies anymore? Good because that was a pain in the ass.,[0.5565901398658752],1
"I signed up for my company's 401k, but I don't think I can run that far.",[0.5487400889396667],1
I told my psychiatrist I felt like a dog. He told me to get off the couch.,[0.546349823474884],1
What kind of prize do you give someone who hasn't moved a muscle in over a year? A trophy.,[0.5590613484382629],1
You shouldn't bully someone in a wheelchair - they can't stand up for themselves.,[0.5490065813064575],1
How many cops does it take to push a black man down the stairs? None. He fell.,[0.562440037727356],1
Do you know what is the worst part about being an egg? You get laid only once.,[0.5505110621452332],1
My wife is really mad at the fact that I have no sense of direction So I packed up my stuff and right,[0.5555030107498169],1
An alligator decided to have unprotected sex. Now he has Gatorades.,[0.5605485439300537],1
*Party at M.C Escher's house* ME: Where's the bathroom? ESCHER: [giggling and glancing at his more established friends] Top of the stairs.,[0.5575824975967407],1
Kim Petras on Sept 30th: woo ah! Kim Petras on Oct 1st: boo ah!,[0.5726065635681152],1
A disadvantage of being gay is that you never get to see the grateful stare of a women you've just released.,[0.5592024326324463],1
"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",[0.5506122708320618],1
I love raising caterpillars as pets. It always gives me butterflies.,[0.5641688108444214],1
Stove Top Stuffing is my favorite side-dish that sounds like a Midwestern porn video.,[0.5479510426521301],1
"Me: What are my chances doc? Doctor: The surgery is fairly routine, but there's a catch -- you won't be able to drink alcohol for a full year. Me: Let me die.",[0.5597191452980042],1
"me: before you hire me, you should know i take things interviewer: like what? me: time and care interviewer: oh haha me: also xanax, company money, and two-hour morning shits",[0.5678846836090088],1
"My wife said she saw a bowtie made from solid mahogany. She said she nearly bought it for me but she didn't think I would wear it. I replied ""Wooden tie?""",[0.5423496961593628],1
I've always had an irrational fear of speed bumps. But I'm slowly getting over it.,[0.5554524064064026],1
There's a German shepherd next door who keeps burying under my fence and shitting in the flower bed His dog is just as bad,[0.5648244023323059],1
"So a woman shot up Youtube Headquarters, fired 20 shots and only injured 4 people.... ....looks like mass shootings are another thing to add to the list of things that men are better than women at.",[0.5708423256874084],1
How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,[0.5666308999061584],1
What do u call a greedy lesbian? Bush hog.,[0.5631253719329834],1
"My tongue slipped when I was asking my wife to ""pass the milk"" at breakfast. I accidentally said: ""Fuck you Ann you ruined my fucking life""",[0.5489292740821838],1
"If three men are arguing about whether to be known as Jews, Israelis, or Hebrews... ...would you say they're just arguing Semitics?",[0.5665923357009888],1
"If your name is Pi, and your mom is standing at the top of the stairs yelling '3.141592653589793238462643383279502884197169399375105820974944592307816406286‚ you're about to get in some trouble.",[0.5568599700927734],1
Waking up confused on Sunday morning in my 20s: What happened last night? I must've passed out after drinking too much and again. Waking up confused on Sunday morning in my 40s: What happened last night? I must've passed out while watching infomercials on TV again.,[0.5673139691352844],1
"I'm not saying my last girlfriend was a bit of a slut.... But, when I first met her, she had a higher sperm count than me.",[0.5530734062194824],1
Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,[0.5821086168289185],1
"My wife blocked me on Facebook because I post too many bird puns. Well, toucan play at that game.",[0.5485302805900574],1
"Yesterday I purchased a world map...gave my wife a dart and said to her ""throw this and wherever it lands, I'm taking you for a holiday"". Turns out we're spending three weeks behind the fridge.",[0.5415100455284119],1
"A long time ago, I thought of a soda joke. I'd share it with you, but I'm afraid I think it'd fall flat.",[0.5467401742935181],1
Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,[0.5656737685203552],1
Why can't Caitlyn Jenner lie to her kids? She's a transparent.,[0.5574589371681213],1
I opened the door for an old lady today... A few people stared when they seen me jump in front of her and just stand there to activate the automatic door though.,[0.5583935379981995],1
Gotta love those girls in department stores wearing lab coats--taking time away from their experiments to help women out with their makeup.,[0.5583028197288513],1
Teacher Johnny: Use the word HARASSMENT in a Sentence... Johnny: I was in Love with a girl and.. Her-ass-meant a lot to me,[0.5645428895950317],1
My wife just told me to put the toilet seat down. I don't know why I was carrying it around in the first place.,[0.5422342419624329],1
me: i just feel like you understand me self-check out: unexpected item in bagging area me: you mean my heart,[0.5657966732978821],1
"me: alexa alexa: that name was a fiction to hide my true identity, alizarin the demon god of fear and- me: is it okay to microwave glass alexa: for how long",[0.5730127096176147],1
I like getting on the metro train just as the doors are closing so it feels like a scene from a movie where I'm escaping a bad guy.,[0.5495694279670715],1
I open my phone and read your text. The news is so horrific and heartbreaking I have no idea how to respond. I type 'my condolences' into the GIF search.,[0.5778625011444092],1
"When you want someone to get out of your way, establish dominance by saying 'ex-squeeze me'",[0.5661212205886841],1
I think my friend is having an affair with my wife. He seems miserable lately.,[0.5499538779258728],1
Daughter: dad Im a lesbian Dad: Okay its cool 2nd daughter: dad I'm a lesbian too Dad: Does ANYone in this family like guys? Son: I do,[0.5494424104690552],1
Whats the difference between a peeping tom and a pick-pocket? One of them snatches watches The other watches snatches,[0.5673484802246094],1
The way to her heart: make her a bomb as sopita with limon and tapatio,[0.5695507526397705],1
I'm so glad we've had the internet during the lockdown so we could still all meet online to make each other miserable,[0.5708224177360535],1
"My girlfriend said to me, ""I'm seeing another man."" I said, ""Well, try rubbing your eyes or something.""",[0.5530277490615845],1
"Girlfriend: ""babe it's hot I need a fan"" [Boyfriend starts taking pictures with her and BEGGING for autographs]",[0.5664767622947693],1
"Paddy wanted to buy a Labrador.. Mick said ""Fuck that, have you seen how many of their owners go blind!""",[0.5420994162559509],1
her: [during sex] spank me me: [nervous but i go for it] her: did you just say good game,[0.555570662021637],1
"Gay guys don't listen to girls talk either, but we do have the good sense to say ""I know, right?!"" while we wait for our turn to talk.",[0.5550855994224548],1
me: there's been a terrible accident at the ketchup factory 911: is anyone bleeding me: um,[0.5523802042007446],1
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",[0.5544846653938293],1
British people be like: I'm bri ish. I guess they drank the t.,[0.5594318509101868],1
"My girlfriend usually has peanut butter toast for breakfast, but this morning we were out of bread, and she's been grouchy all day. I never knew she was lack-toast intolerant.",[0.5393432378768921],1
Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,[0.5773388743400574],1
"Why are shoes always tied in the ghetto? Because if not, you always be trippin nigga.",[0.568736732006073],1
"My Jewish friend always had such a positive outlook on life, even as he suffered from such horrible constipation. As he'd always say, ... This two shall pass.",[0.5677984952926636],1
How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,[0.5535072088241577],1
My deaf girlfriend just told me to fuck off. That's not a good sign.,[0.5468756556510925],1
Why did Sally fall of the swing? She had no arms. Knock knock (Reader says who's there) Not Sally.,[0.5601264834403992],1
When you smoke marijuana on a boat it's called sea weed. Thanks for following and stay tuned for more of these great tweets.,[0.5659719705581665],1
"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",[0.5507341027259827],1
"I work in security, and i want to get a pumpkin for my desk. It'll be my security gourd.",[0.5447567701339722],1
What do you call a smart Muslim? Ex Muslim.,[0.5710665583610535],1
I trapped a couple of vegans in my basement. At least I think they're vegan. They keep shouting 'lettuce leaf!',[0.5454713702201843],1
If you think about it a wheelchair is a shopping trolley to a cannibal.,[0.5692275166511536],1
Anyone want to buy a broken barometer? No pressure.,[0.5542280077934265],1
"I told my daughter, 'Its always been my dream to walk you down the aisle.' She said: 'Dad, we're grocery shopping.'",[0.5550461411476135],1
"My flat-earther friend decided to walk to the end of the world to prove it is flat. In the end, he came around.",[0.5443436503410339],1
internet: there are singles in your area me: really internet: ya you're one of them you fucking loser me: ah,[0.561724066734314],1
"I like how our one year old will eat a screw he found on the floor, but won't eat my wife's lasagna. In fairness to him, her lasagna is terrible.",[0.5386491417884827],1
Reminder to my massage therapists: the less you giggle the more I tip.,[0.5549973845481873],1
11 y/o Daughter: [opens xmas present] uh..cable ties? Wife: she asked for a pony.. Me: a pony? ..SHE CAN'T EVEN LOOK AFTER HER CABLES LINDA,[0.5453835129737854],1
"My wife takes 13 bikinis for a 4-day beach trip. Meanwhile, I'm rocking the swimming trunks my mom bought at K-Mart in 1991.",[0.5584909915924072],1
What's the difference between a feminist and a gun? A gun only has one trigger.,[0.5588046908378601],1
Immigrants are like sperm millions get in but only one works.,[0.5743724703788757],1
"I pointed the gun in my wife's face I said, 'Any last words?' Two months later, I shot her.",[0.557111918926239],1
I hate it when people don't know the difference between your and you're. There so stupid.,[0.5499383807182312],1
"I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",[0.552924394607544],1
"I asked a Chinese girl for her number. She said, ""Sex! Sex! Sex! Free Sex tonight!"" I said, ""Wow!"" Her friend said, ""She means 666-3629.""",[0.5534297227859497],1
"What's the difference between the ISIS headquarters and a kindergarten? I don't know, I just fly the drone.",[0.5609408020973206],1
What kind of organization is Atheism? Non-prophet.,[0.5634362697601318],1
"Son: ""Dad, can you tell me what a solar eclipse is?"" Dad: ""No sun.""",[0.5633559823036194],1
God's Assistant: really? Leather wings on a mouse's body? I think you're just in a bad mood. God: ALSO MAKE IT BLIND AND SCREECHING,[0.5581291317939758],1
There might be plenty of good food choices in College.. .. but you can't Top Ramen,[0.575019896030426],1
"A man got a car for his wife Now, thats what you call a good trade.",[0.5452101826667786],1
"STEELY DAN: I'm Steely Dan POLICEY DAN: Hands up, scumbag.",[0.5662974119186401],1
Did you hear about the gay midget? He came out of the cabinet.,[0.5555605292320251],1
I once thought I had a Japanese friend. But it was just my imagine Asian,[0.5581889152526855],1
I met a Jewish girl and she asked for my number. I told her we use names here.,[0.5530422925949097],1
What are the strongest days of the week? Saturday and Sunday. The rest are weekdays.,[0.5834969878196716],1
If pronouncing my B's as V's makes me sound Russian Then soviet.,[0.566062331199646],1
What have you done wrong if the wife keep complaining when you try to watch TV in the living room? You made the chain too long in the kitchen.,[0.5388301014900208],1
"Soccer player calls his wife after a game... Player: ""I scored two goals!!"" Wife: ""Great! What was the end scored?"" Player: ""1:1""",[0.5588372349739075],1
Yo mama so greasy she sweats Crisco!,[0.562657356262207],1
What do my wife and my math teacher have in common? They both love to create problems that I am apparently supposed to solve.,[0.5525464415550232],1
Welcome to your 40s... you now enjoy bragging about how early you go to bed.,[0.5698009729385376],1
"How many hookers does it take to screw in a light bulb? I don't know, but my basement's still dark",[0.5573225021362305],1
Michelle’s speech will be the ASMR video that lulls me to sleep for the next year.,[0.5622671842575073],1
"In 2015, a Singapore Airlines cargo plane had to make an emergency landing after its load of 2,000 farting sheep set off a fire alarm.",[0.5569166541099548],1
"What is black, heavy, and can't swim? A grand piano.",[0.5669745206832886],1
I like my women the way I like my coffee in a basket being touched by many Colombian men.,[0.5805577039718628],1
My wife has been walking around the house sighing for the last 20 minutes. I can't decide if I should ask her if something is wrong or just leave the house for a few days.,[0.5497466921806335],1
"After God created 24 hours of alternating darkness and light, one of the angels asked him, ""what are you going to do now?"" God said, ""I think I'm going to call it a day.""",[0.5758760571479797],1
"I see my evil twin sit down in the audience. We've had our problems in the past, but I'm sure he won't spoil my recital. He seems to have a bag full of snakes. Probably unrelated.",[0.546949028968811],1
Q: What do you get when you cross an Arab with a Mexican? A: Oil of Ole',[0.5710887312889099],1
This tweet is just a humblebrag that I can spell 'cantaloupe.',[0.5561497211456299],1
"My girlfriend said to me that she wanted me to tease her, so I said, ""All right, fatty.""",[0.5483540892601013],1
What did the elephant say to the naked man? How do you breathe through that tiny thing?,[0.5745271444320679],1
"Good cop: Tell the truth and it'll be more better for you Bad cop: If you don't, it'll be worser Grammar cop: I hate both of you",[0.5751649141311646],1
[First day as a career counsellor] Them: I want a career where I make people happy every day Me: You should become a pizza delivery driver,[0.5720217227935791],1
My son was playing on one of his video games when he screamed out that he'd just won a life. I thought how ironic.,[0.5421556234359741],1
"My girlfriend came out of the shower and said ""I shaved my pussy, you know what that means? I said ""yeah, the drain is clogged again. """,[0.5516930222511292],1
If you call someone from America American and someone from Mexico Mexican what do you call someone from Tibet? Chinese,[0.5644761919975281],1
A white couple doesn't just simply 'have a baby' without posting a pic of them showing her growing gut every day for 9 months.,[0.5555714964866638],1
Three conspiracy theorists walk into a bar. You can't tell me that's just a coincidence!,[0.5595884919166565],1
"The internet connection in my farm is really sketchy, so I moved the modem to the barn. Now I have stable wifi.",[0.5429672002792358],1
The other day I brought myself a universal remote and thought to myself well this changes everything.,[0.5402541160583496],1
What do you call a helpful lemon? Lemonaid.,[0.5550127625465393],1
Never go to bed angry. Sleep on the couch.,[0.5656135678291321],1
I try so hard not to upset my vegan girlfriend. I'm constantly treading on eggshells. Which she also doesn't approve of.,[0.5513151288032532],1
They all laughed when I told them that one day I would discover the secrets of invisibility. If only they could see me now.,[0.5648654103279114],1
What did the husband tell his wife to do after he slapped her? The same thing he told her the first time!,[0.5607934594154358],1
"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir ""Yes, Please."" Not all at once obviously. That would be chaos.",[0.576007068157196],1
My dad told me to make little things count? So now I'm teaching maths to dwarfs.,[0.5440211892127991],1
"Today at the church, the lady next to me lit a cigarette and started smoking it... I almost dropped my beer in shock.",[0.540919303894043],1
Wanna go somewhere that has FREE WINE?' Me: Heck yes! 'Done. Pick you up Sunday at 8am!' Me: What?! -how I got tricked into going to church,[0.5661969184875488],1
"In 2011, Queen Elizabeth II agreed to act in a James Bond skit with Daniel Craig for the Olympics, breaking royal protocol. When asked if she wanted a speaking part, she replied, ""Of course I must say something. After all, he is coming to rescue me.""",[0.5621763467788696],1
How did the Germans conquer Poland so fast? They marched in backwards and the Polish thought they were leaving,[0.5729792714118958],1
"A Jehovah's Witness knocked on my door today so I invited him in, gave him tea and biscuits and said to him, ""So, what's this Jehovah's Witness thing about then?"" ""I haven't got a fucking clue"" He replied. ""I've never got this far before!""",[0.5492027997970581],1
"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",[0.5514862537384033],1
"Sometimes I have to sleep in the guest bedroom because my wife snores, but I don't want to embarrass her so I tell people it's because of her farts.",[0.5484492182731628],1
"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.",[0.5463094711303711],1
"I'm 60 days clean now. It's been hard showering every day, but thankfully I had heroin to help me through it.",[0.560040295124054],1
Where do most black people work? In jail,[0.5776872634887695],1
Santa works one night a week then spends the rest of the year cranking out his podcast.,[0.5644746422767639],1
take more than 5 minutes to respond to a text and she will think you are not paying attention to her,[0.5779392719268799],1
What wine pairs best with doing your taxes?,[0.579877495765686],1
"When I take my wife on dates, I don't open the door for her. It's not that I'm not chivalrous, it's just that the door on the bus opens itself.",[0.5481588244438171],1
"Wife: ""I just got stung by a jellyfish. quick, pee on it!"" Husband: [peeing on jellyfish] ""This is for stinging my wife.""",[0.5512192845344543],1
My girlfriend found lipstick in my jacket pocket. I told her straight up I was cheating. There's no way that I was going to confess that I sell Avon,[0.5495157241821289],1
what do you call an arab vegatarian a muslim fondalentalist,[0.5598189234733582],1
Why is the ocean so salty? Because the land doesn't wave back.,[0.5736419558525085],1
"Nearly half of every single one of my paychecks gets taken by a group who doesn't want anyone to hold them accountable, doesn't understand the value of a dollar, and who get more expensive every year. I am of course talking about my children.",[0.5657145977020264],1
What do you call an Asian guy that always shows up before he needs to? Earl Lee,[0.5652717351913452],1
me: [checking my email] every restaurant i've ever been to: ok here's the deal i will suck your dick if you order delivery right now,[0.560459554195404],1
"Did Jesus ever get drunk? Not sure, but I heard he got hammered once.",[0.5564802885055542],1
Why do Native Americans hate snow? Because it's white and settles on their land.,[0.5729474425315857],1
"Bruce Jenner, substantiated proof... Women are worse drivers.",[0.5713112950325012],1
Boss: Any ideas on what we can call this insanely sticky adhesive? Employee: How about crazy glue? Boss: Hmmmm... won't people be upset because it's insensitive to the mentally ill? Employee: Yes.... so we'll spell it with a K. They'll never pick up on it. Boss: Perfect,[0.5452112555503845],1
My dentist removed the wrong tooth. It was acci-dental.,[0.5540863275527954],1
"Years from now, historians will look back on this period of American History and move to Canada.",[0.594668447971344],1
"I got chatting to a black chick in the pub last night and she asked if I fancied taking her home. ""Fuck off"" I told her "" I'm not driving to Africa at this time of night"".",[0.5492624044418335],1
"My girlfriend asked me why I was blow-drying my crotch... Apparently ""heating your dinner"" was not the response she was looking for.",[0.5486207604408264],1
What do pigs and ink have in common? They both belong in a pen.,[0.5675022602081299],1
"Today the Government's Furlough scheme has kicked in and now I am only receiving 80% of what I should be paid. Finally, I know what it feels like to be a woman.",[0.5472333431243896],1
What rock group has four men that don't sing? Mount Rushmore.,[0.568892240524292],1
Do the people of Denmark appreciate the fact that their nationality is also a delicious treat?,[0.5634250044822693],1
