sentence,predicted,correct_label
"Kid: mom, some kid is calling me gay mama: Hit him, in the face. Kid: I cant Mom: Why? Kid: Cause, he's so Cute!!",1,0.0
"A woman complained to HR that a coworker was always complimenting how nice her hair smells. HR: ""Why is that a problem?"" Employee: ""He's a midget""",0,1.0
I never chase a man. I always go for the ones who are too fat to run.,0,1.0
I'm headed out now to the record store to buy The Raconteurs' new album. Then I'm going to the pharmacy for a chocolate malt. I live in a small town in 1948.,1,0.0
"Everybody's a gangster until they get punched in the mouth - Mike Tyson And after that, everybody's a gangthter.",0,1.0
"I can't never remember if I'm lisdexic Or epileptikjlfasd,md,.dsaf-aaaaafddasfrwe",1,0.0
"What is long, black and dangerous to cut into? The line at KFC",1,0.0
There's a man walking a tight rope. 100ft below him there's a man getting a blowjob from an 80 year old woman. What are they both thinking? Don't look down.,1,0.0
"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",1,0.0
DRINKING A CUP OF HOT COFFEE: Delicious! DRINKING A CUP OF ICED COFFEE: Fantastic! DRINKING A CUP OF COFFEE AT ANY TEMPERATURE IN BETWEEN: The devil is alive and he's winning.,0,1.0
Why are European cars the lightest? because there's no Americans sitting in them.,0,1.0
Ate reduced fat cheese on low calorie bread and my taste buds had me indicted for hate crimes.,0,1.0
Someone told me a joke about transgender surgery. Took balls to tell it.,1,0.0
What do you call a homosexual in a wheelchair? Rolaids.,1,0.0
"Why are muslim people so kind-hearted? Because they don't live long, especially when they're a bomb",0,1.0
"The collective noun for kangaroos is a ""troop"". What is the collective noun for cars? A lot.",1,0.0
Where did I take my pet Cow on Valentines Day? To the Moooovies rofl,0,1.0
What do politicians and porn stars have most in common? They're experts at switching positions in front of camera.,0,1.0
What do you call your Mexican crush? Juan Andonle,0,1.0
god: [watching my life] oh this guy's definitely getting into heaven me: [waves goodbye to my poop as i flush] god: wait,1,0.0
"What question would confuse a transsexual who used to be a woman? ""Have you ever been abroad?""",0,1.0
I bought my wife some gloves and a sex toy for her birthday if she doesn't like the gloves she can go f*ck herself,0,1.0
"My wife had to buy some new bras, so I guess we'll be remortgaging our house again.",0,1.0
"Did you know that Princess Diana was on her cell phone when she died? She was also on the dashboard, the windscreen, the roadside...",1,0.0
"Protip: When making snow angels, remember to lay down first... otherwise you end up looking like you're just doing jumping jacks.",1,0.0
There are few things more awkward on a blind date than looking up from your phone to realise she's left. She obviously wasn't blind at all.,1,0.0
"Abdul, my neighbour was crying... ""What's wrong?"" I asked. ""We lost our baby daughter, cot death"" he replied. ""Oh dear, that's so sad, never mind Abdul"" I said, ""just think of her as another virgin in paradise for your brave soldiers now""",1,0.0
I've learned a lot from movies. Like how in the 1970s if you wanted to develop a picture you had to turn on a red light and put a piece of paper in a tub of juice.,1,0.0
"What lies on its back, 100 feet in the air? A dead centipede.",1,0.0
What's the difference between magic and black magic? Black magic doesn't work.,0,1.0
I told my psychiatrist I felt like a dog. He told me to get off the couch.,0,1.0
What kind of prize do you give someone who hasn't moved a muscle in over a year? A trophy.,1,0.0
You shouldn't bully someone in a wheelchair - they can't stand up for themselves.,0,1.0
Do you know what is the worst part about being an egg? You get laid only once.,0,1.0
My wife is really mad at the fact that I have no sense of direction So I packed up my stuff and right,0,1.0
Kim Petras on Sept 30th: woo ah! Kim Petras on Oct 1st: boo ah!,1,0.0
"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",1,0.0
I love raising caterpillars as pets. It always gives me butterflies.,1,0.0
Stove Top Stuffing is my favorite side-dish that sounds like a Midwestern porn video.,0,1.0
"Me: What are my chances doc? Doctor: The surgery is fairly routine, but there's a catch -- you won't be able to drink alcohol for a full year. Me: Let me die.",0,1.0
"me: before you hire me, you should know i take things interviewer: like what? me: time and care interviewer: oh haha me: also xanax, company money, and two-hour morning shits",1,0.0
"My wife said she saw a bowtie made from solid mahogany. She said she nearly bought it for me but she didn't think I would wear it. I replied ""Wooden tie?""",1,0.0
I've always had an irrational fear of speed bumps. But I'm slowly getting over it.,1,0.0
"So a woman shot up Youtube Headquarters, fired 20 shots and only injured 4 people.... ....looks like mass shootings are another thing to add to the list of things that men are better than women at.",1,0.0
How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,0,1.0
What do u call a greedy lesbian? Bush hog.,0,1.0
"If three men are arguing about whether to be known as Jews, Israelis, or Hebrews... ...would you say they're just arguing Semitics?",0,1.0
"If your name is Pi, and your mom is standing at the top of the stairs yelling '3.141592653589793238462643383279502884197169399375105820974944592307816406286‚ you're about to get in some trouble.",1,0.0
"I'm not saying my last girlfriend was a bit of a slut.... But, when I first met her, she had a higher sperm count than me.",0,1.0
"My wife blocked me on Facebook because I post too many bird puns. Well, toucan play at that game.",0,1.0
Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,0,1.0
Why can't Caitlyn Jenner lie to her kids? She's a transparent.,0,1.0
My wife just told me to put the toilet seat down. I don't know why I was carrying it around in the first place.,1,0.0
"When you want someone to get out of your way, establish dominance by saying 'ex-squeeze me'",1,0.0
I think my friend is having an affair with my wife. He seems miserable lately.,1,0.0
Whats the difference between a peeping tom and a pick-pocket? One of them snatches watches The other watches snatches,0,1.0
The way to her heart: make her a bomb as sopita with limon and tapatio,0,1.0
"My girlfriend said to me, ""I'm seeing another man."" I said, ""Well, try rubbing your eyes or something.""",0,1.0
"Girlfriend: ""babe it's hot I need a fan"" [Boyfriend starts taking pictures with her and BEGGING for autographs]",0,1.0
"Paddy wanted to buy a Labrador.. Mick said ""Fuck that, have you seen how many of their owners go blind!""",1,0.0
British people be like: I'm bri ish. I guess they drank the t.,0,1.0
"Why are shoes always tied in the ghetto? Because if not, you always be trippin nigga.",1,0.0
Why did Sally fall of the swing? She had no arms. Knock knock (Reader says who's there) Not Sally.,1,0.0
"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",0,1.0
I trapped a couple of vegans in my basement. At least I think they're vegan. They keep shouting 'lettuce leaf!',0,1.0
Anyone want to buy a broken barometer? No pressure.,1,0.0
"My flat-earther friend decided to walk to the end of the world to prove it is flat. In the end, he came around.",1,0.0
"I like how our one year old will eat a screw he found on the floor, but won't eat my wife's lasagna. In fairness to him, her lasagna is terrible.",0,1.0
Reminder to my massage therapists: the less you giggle the more I tip.,0,1.0
11 y/o Daughter: [opens xmas present] uh..cable ties? Wife: she asked for a pony.. Me: a pony? ..SHE CAN'T EVEN LOOK AFTER HER CABLES LINDA,1,0.0
I hate it when people don't know the difference between your and you're. There so stupid.,1,0.0
"I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",0,1.0
God's Assistant: really? Leather wings on a mouse's body? I think you're just in a bad mood. God: ALSO MAKE IT BLIND AND SCREECHING,1,0.0
"STEELY DAN: I'm Steely Dan POLICEY DAN: Hands up, scumbag.",1,0.0
I once thought I had a Japanese friend. But it was just my imagine Asian,0,1.0
If pronouncing my B's as V's makes me sound Russian Then soviet.,1,0.0
Michelle’s speech will be the ASMR video that lulls me to sleep for the next year.,1,0.0
"What is black, heavy, and can't swim? A grand piano.",1,0.0
"After God created 24 hours of alternating darkness and light, one of the angels asked him, ""what are you going to do now?"" God said, ""I think I'm going to call it a day.""",0,1.0
Q: What do you get when you cross an Arab with a Mexican? A: Oil of Ole',0,1.0
This tweet is just a humblebrag that I can spell 'cantaloupe.',1,0.0
What did the elephant say to the naked man? How do you breathe through that tiny thing?,1,0.0
"My girlfriend came out of the shower and said ""I shaved my pussy, you know what that means? I said ""yeah, the drain is clogged again. """,0,1.0
If you call someone from America American and someone from Mexico Mexican what do you call someone from Tibet? Chinese,0,1.0
What do you call a helpful lemon? Lemonaid.,0,1.0
Never go to bed angry. Sleep on the couch.,0,1.0
"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir ""Yes, Please."" Not all at once obviously. That would be chaos.",0,1.0
Wanna go somewhere that has FREE WINE?' Me: Heck yes! 'Done. Pick you up Sunday at 8am!' Me: What?! -how I got tricked into going to church,0,1.0
How did the Germans conquer Poland so fast? They marched in backwards and the Polish thought they were leaving,0,1.0
"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",0,1.0
"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.",0,1.0
Santa works one night a week then spends the rest of the year cranking out his podcast.,0,1.0
"When I take my wife on dates, I don't open the door for her. It's not that I'm not chivalrous, it's just that the door on the bus opens itself.",0,1.0
My girlfriend found lipstick in my jacket pocket. I told her straight up I was cheating. There's no way that I was going to confess that I sell Avon,1,0.0
what do you call an arab vegatarian a muslim fondalentalist,0,1.0
Why is the ocean so salty? Because the land doesn't wave back.,0,1.0
"Bruce Jenner, substantiated proof... Women are worse drivers.",0,1.0
What rock group has four men that don't sing? Mount Rushmore.,0,1.0
"My roommate claims i'm schizophrenic. Jokes on him, I don't have a roommate.",0,1.0
What's a redneck's favorite type of bread? Inbred,0,1.0
Shark Tank idea: a microwave that will self-destruct if someone tries to use it to cook fish.,0,1.0
Can someone get me some rohypnol or chloroform? I've got a date tomorrow tonight and she doesn't know yet.,1,0.0
Why did the Muslim cross the road? To get to the bigger crowd,0,1.0
[first day as a pirate] Pirate: That's not why they call it a poop deck. Me: Oh. My bad,0,1.0
"What do you call a group of well-endowed, homosexual physicists? Large hardon colliders",0,1.0
What do call a fish with a Phd? A brain sturgeon.,0,1.0
"My girlfriend told me that if I ever cheated on her, it would be worse if it was with a black girl. I told her she was wrong. It'd only be three-fifths as bad.",0,1.0
"Justice is best served cold. Because if it were served warm, it would be justwater.",0,1.0
Have you heard of the dyslexic agnostic insomniac? He stayed up all night wondering if there was a dog.,1,0.0
"[mattress shopping] Salesmen: Do you guys want to try it out before you buy it? Me: Sure *wife lays down on mattress, I go lay on couch in store lobby",1,0.0
My wife threatened to leave me because of my obsession with optical illusions. I said: 'Wait! This isn't what you think it is!,0,1.0
There is nothing wrong with exploring one's sexuality--and that is my message to the California Highway Patrol.,0,1.0
There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,0,1.0
They just found a Black guy hanging from a tree with 79 stab wounds in Alabama.... The police say it's the worst case of suicide they've ever seen,1,0.0
"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.",0,1.0
"I said to my wife ""When I die,"" I'd like to die having sex"" She replied: ""At least it'll be quick.""",0,1.0
Our Mexican neighbor made us dinner and it tastes like I committed a grave error in marrying a white girl.,0,1.0
"My girlfriend told me I look ""uncool"" with a bike helmet on.. Well you know I'd rather look uncool than fall and split my head open during sex.",0,1.0
When the eclipse comes I'm going to borrow the special glasses my wife uses when I'm shirtless.,0,1.0
"I thought I won the argument with my wife as to how to arrange the dining room furniture... But when I got home, the tables were turned.",0,1.0
Premature ejaculation.... the single biggest compliment a man can pay a women and they fucking moan about it.,0,1.0
I busted my nose earlier today... I suppose women can call the aftermath a hot mess.,1,0.0
My roommate says our house is haunted I've been living here for 300 years and i haven't noticed shit.,1,0.0
"A woman is on trial for beating her husband to death with his guitar collection. The judge asks her ""First offender?"" She replies ""No, first a Gibson, then a Fender.""",1,0.0
Someone threw a giant bottle of omega-3 pills at me. I'm fine - I only suffered super fish oil injuries.,0,1.0
A German bakers was robbed... Apparently everything was stollen.,0,1.0
What do you call immigrants to Sweden? Artificial Swedeners,0,1.0
The wife & I fought last night. Saying things that can't be taken back. Like perishable goods. Baby food. DVDs with broken seals. Underwear.,1,0.0
did you know you can tell how much a girl likes you by the position of their feet Chances are if her feet are next to her ears she really likes you.,0,1.0
Holding one of those artist paint palettes but the paints are different sauces and I have a nugget in my brush hand. My mouth is the canvas.,1,0.0
"One unintended consequence of unprotected sex is that sometimes, 6 years later, a small child is forced to learn the recorder.",0,1.0
Why do Christian people suck at Pokemon? They don't believe in evolution rofl,0,1.0
You know how some women wax off their eyebrows and draw them on more attractive with a pen? I do that same thing for my personality with alcohol,0,1.0
"For the past few days, I wake up to see someone has dumped a bunch of LEGO blocks on my front porch. I don't know what to make of it.",0,1.0
"What's the difference between Jesus, and a picture of Jesus? It only takes one nail to hang the picture. haha",1,0.0
"WHEN SOMETHING BAD HAPPENS TO SOMEONE I LIKE: This universe is a cruel and random place. There is no cosmic justice. WHEN SOMETHING BAD HAPPENS TO SOMEONE I DON'T LIKE: Karma strikes again, baby!!!",0,1.0
What is the name of the Asian pointing out everyones mistakes? Xu wong,0,1.0
I'm reading a horror story in Braille. Something bad is about to happen...I can feel it.,1,0.0
"Today I was asked to go out, by 20 girls. Sadly, I was in the women's bathroom.",0,1.0
"A Mormon president would face the most difficult issue any president has. Deciding who's the First Lady, who's the Second Lady, and who's the Third Lady.",0,1.0
A black man is speeding down the motorway and he dies. How? He sticks his head out of the window and his lips beat him to death.,1,0.0
"My roommate is 2 days younger than me So I've gotten into the habit of saying ""when I was your age…' and then describing what I did 2 days ago",1,0.0
wife: Why is 9 crying? me: Because it's raining and he's getting wet wife: But we're at a water park me *takes a drink from my flask* Yep,1,0.0
What do you call a pretty lady on the arm of a drummer? A Tattoo.,0,1.0
What's the difference between Santa Claus and A Black Rapper? Santa stops after three hoes.,0,1.0
[fridge shopping] Salesmen: What type of fridge are you looking for? Me: Do you have something in stainless steel that does a good job hiding rotting vegetables?,1,0.0
Where are average things manufactured? The satisfactory.,0,1.0
"[2 am] *5 year old sneaks into my room* 5: (whispers) Daddy Me: .... 5: (louder) Daddy! Me: huh? what? 5: Are you asleep? Me: No... not anymore... 5: Okay, just checking. *goes back to bed*",1,0.0
What do you call an iguana that thinks it's a dog? A reptile dysfunction.,0,1.0
Just ordered a non-fat pumpkin spice latte & now I drive a Prius & am a Zumba instructor.,0,1.0
I saw a poor old lady fall over today on the sidewalk! At least I presume she was poor - she only had $1.20 in her purse.,1,0.0
What's the hardest part about breaking up with a Japanese girl? You have to drop the bomb on her twice before she gets the point.,0,1.0
"Me: *takes off shirt and pants, gets into bed with just socks and underwear on* Mattress salesmen: Dude",0,1.0
Why do Jews get circumcised? Because Jewish women won't touch anything that's not at least 10% off.,0,1.0
"Being an adult means eating what you want when you want. But it also means realizing you're not capable of making healthy choices, so you get a personal trainer to make a meal plan for you. But when he does you say 'No one is telling me what to eat. Screw that guy. I'm an adult'.",0,1.0
"Gay marriage will encourage people to be gay, in the same way that hanging around tall people will make you tall.",0,1.0
"English ships start with HMS, United states with USS... what about Italian ships? AMB. It's stands for, 'Atsa Ma Boat!'",1,0.0
My wife... It's difficult to say what she does... She sells seashells on the seashore.,1,0.0
"Did you hear about the girl so in love, she'd rather blow her boyfriend than go out shoe shopping? Talk about head over heels!",0,1.0
Sometimes at night I look up at the stars and think... I should really get a roof for this house.,1,0.0
It's a bad sign that in order to vote in Georgia you have to prove you subscribe to The Golf Channel.,0,1.0
duck: [sees my bread] i lust for crust me: no duck: c'mon that dough make me go oh me: it'll make you sick duck: i am a beast for the yeast baby,1,0.0
What's the hardest thing about dating a blind woman? Getting her husband's voice just right,1,0.0
What's the difference between redneck newlyweds and two variables in a dataset? The variables aren't necessarily related.,1,0.0
I like my hookers like I like my treasure... Buried.,1,0.0
I decided to join the new Jewish fraternity on campus ... Zayda Ate a Bagel,0,1.0
How do you navigate holidays like father's day in queer relationships where the bio dad isn't involved? Auntie Red Tweet Tea,0,1.0
"My girlfriend is adorable, smart, sexy, and looking over my shoulder as I type.",0,1.0
I drink water throughout the day to stay hydrated and also just in case someone says something shocking so I can spit it out.,0,1.0
What did the Hobbit say to the Japanese man as he was leaving? Shirenara!,1,0.0
"A photon walks into a hotel The bell boy walks up and asks, ""Do you have any luggage?"". ""No,"" says the photon, ""I'm traveling light.""",1,0.0
I was pulled over last night and the officer asked me if I had a police record. I told him 'no but I have a couple albums by Sting.',1,0.0
"If you don't remember her name in the morning, take her to Starbucks.",0,1.0
"I'm pretty sure the audience appreciated my standing up repeatedly and saying, 'Actually, it's PANTHER OF COLOR.'",1,0.0
Met gayla.,1,0.0
"Today I saw a dwarf climbing down a prison wall. I thought to myself, ""That's a little condescending""",0,1.0
"Personally, I don't agree with cannabis being legalised in America. The last thing those fat fuckers need is the munchies.",0,1.0
"If I could only pick one desert island record, I'd choose whichever album is most canoe-shaped.",0,1.0
"Wife: that's never going to work Husband: you're so negative, Sandra W: you're planting bird seeds H: LET ME GROW MY BIRDS, WOMAN",0,1.0
Why did the bachelors purchase double amputee strippers for their party? Because they were 50% off!,1,0.0
"As a kid, I was less concerned about Goldilock's safety than I was about Mama and Papa bear not sleeping in the same bed anymore.",1,0.0
What do you call a deaf lesbian? Earmuff,1,0.0
"A man is buying a banana, an apple and two eggs. The female cashier says: ""You must be single."" The man answers: ""Wow, how did you know?"" Cashier: ""Because you're ugly.""",0,1.0
"If there's one thing we've learned from stripper cops, it's that the police could make way more money getting naked than handing out tickets.",1,0.0
I still don't know what nougat is.,1,0.0
"A Doctor, Nun, Priest, Englishman, Irishman and Scotsman all walk into a bar. The barman takes one look and says: 'What is this, a joke?'",0,1.0
"Keep your friends close, keep your enemies closer, keep your stuffed animals closest.",0,1.0
My wife keeps telling me that I'm the cheapest person she has ever met in her life. I'm not buying it.,0,1.0
"Watching Grey's Anatomy teaches me that if I'm really sad, I should walk slowly down a corridor to a Snow Patrol track.",0,1.0
"Which southeast Asian drink is more popular, the iced tea or the coffee? Neither. It's a Thai.",0,1.0
"A cop pulls over a rabbi on Yom Kippur. He says ""I pulled you over for speeding"". Rabbi goes ""I wasn't speeding, I was fasting"".",0,1.0
Toilet paper is one of the toughest items to buy in the grocery store. It's so hard to decide if you'd rather wipe your butt with a cuddly bear or some soft white kittens.,0,1.0
I fucked an arthritic woman yesterday. What a cracker.,1,0.0
The Old Testament is the historical record of the first time we Jews controlled the media.,0,1.0
Whoever stole my anti depressants. I hope you're happy now.,1,0.0
I regret rubbing ketchup in my eyes. But that's Heinz sight for you.,1,0.0
My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,1,0.0
You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,0,1.0
I was sacked from the ice cream factory today. It was because I'll only work on two sundaes a month.,0,1.0
What do you call a Muslim woman without a burka? Dead.,0,1.0
"I walked in on my girlfriend having sex with her personal trainer. Me: ""Ok, this isn't working out.""",0,1.0
"""Dad, on my way home from school I saw Santa beating a Pakistani man up outside a shop. "" ""Well son, I don't know what to say to you, I'm shocked. "" ""So am I dad, I only posted the letter yesterday""",1,0.0
"As I was entering a singles bar last night the bouncer started patting me down. He said, ""Have you got anything on you that you shouldn't have?"" ""Yes,"" I replied. ""My wedding ring!""",1,0.0
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.",0,1.0
What kind of batteries do Canadians get the most excited about? AA,0,1.0
"I tried to share a sandwich with a homeless guy today, but he just shouted very rudely, ""Get your own sandwich!""",0,1.0
"My IT guy just asked, ""How does a computer get drunk?"" It takes screen shots.",0,1.0
What do the Egyptians call a man who cannot keep his opinions to himself? IMHOtep,0,1.0
Why does a white guy go to a brothel? For pleasure. Why does a black guy go to a brothel? He's looking for his mother.,1,0.0
How do farmers party? They turnip the beets.,1,0.0
My parents are always telling me that their world doesn't revolve around me So I guess that means that I'm not actually their sun,0,1.0
What did Tennessee. The same thing Arkansas.,0,1.0
"Child to his mum; ""Mummy, what is dark humour?"" ""Well sweetheart, you see that man over there with no arms?"" ""No Mummy, I""m blind"" ""Exactly""",0,1.0
"A murderer is to be executed by electric chair and the priests asks if he has any last request. The man asks for the priest to hold his hand. Needless to say, the priest was shocked.",1,0.0
cop: alright step off of the vehicle me: [propping kickstand] this is bullshit cop: why do you have that on a tricycle,1,0.0
How can you tell if your moms got Parkinsons? She's got lipstick on her eye balls.,0,1.0
"What did the Alaska Native's girlfriend say when she broke up with him? *""I'm just not that Inuit.""*",0,1.0
I like my girlfriend's new glow-in-the-dark braces... ...her smile really lights up the room now.,1,0.0
"Sins are like viruses, it's better you keep them to yourself",0,1.0
