sentence,predicted,correct_label
"It's been proven that girls reach the age of puberty earlier than boys. Girls develop tits around the age of 13, boys around the age of 40",0,1
I'm leaving for two week and willl not have any internet service. Get me too 1000 followers by the next two weeks and ill save relationships,0,1
Homosexuality is found in over 450 species. Homophobia is only found in two. Help us get rid of the Ecuadorian fag-hating spider :(,0,1
"As an Queer parent, what's the best way to come out to your teenage children? Auntie Red Tweet Tea",0,1
"Pray like there's no tomorrow, and if tomorrow comes, pray some more",0,1
"If you don't practice what you preach, that doesn't make you a hypocrite, as long as what you preach is hypocrisy.",0,1
inventor of glass: let's make one thing clear,0,1
"when she says to go do something, don't really go and do it",0,1
What are ways we can address toxic masculinity amongst studs? Auntie Red Tweet Tea,0,1
It takes patience to be single and patience to be married,0,1
"I HATE being bipolar, it's great.",0,1
This year keeps killing the wrong people.,0,1
These last 4 days have been some of the longest and darkest I can remember. Thanks to everyone for the thoughts and prayers while I was without a phone.,0,1
"The biggest surprise in the upcoming 'Han Solo' prequel is that he was born Henry Solowitz in Parsippany, NJ.",0,1
Inspirational Tweet: Always tell the people in your life how much you appreciate them. You don't want to live with regret wishing you had been nicer if something bad happens and you need to borrow money from them.,0,1
There is a fine line between love and iove.,0,1
After 50 years of failed embargoes and isolation the US is about to unleash its most obnoxious weapon on Cuba to date...the American tourist.,0,1
Thanks to everyone who sent their thoughts and prayers during my difficult time of slow internet last night.,0,1
Robert Pattinson once dealt with an obsessed fan by taking her out for dinner and complaining about his life. He says he's able to bore people in two minutes.,0,1
"Women love a man brimming with confidence. Because without that, what is there to destroy?",0,1
I like the fact that Harriet Tubman will be on the $20 bill. It's good to have a black woman represented on American money. It just sucks that it will only be worth $12.,0,1
"Chemistry, either you've got it or you don't.",0,1
Envy is the burning desire to have everybody else become as pathetic as you,0,1
"I keep my head held high because I know there's a beautiful deaf, mute & blind woman out there that's going to find me irresistible one day.",0,1
strongest human urges: 1. sexual reproduction 2. getting someone to feel a soft thing that you just felt to prove how soft it is 3. hydration,0,1
"The internet and social media is like digital mental illness. Some of it is happy, some of it is sad, but most of it makes you say 'wtf is wrong with this place?'",0,1
"In 1836, a sewer worker accidentally discovered an old drain that ran directly into the Bank of England's gold vault. He wrote the bank's directors, requesting a meeting in the vault at an hour of their choosing. He popped out of the floor to greet them.",0,1
"Let's talk about sax, baby Let's talk about brass and reeds, Let's talk about all the woodwinds, strings, percussion, at the symphony.",0,1
"There's this baby, up in nursery. He's brand new. No one's neglected him or damaged him yet. How do we get from there to here?",0,1
Naming a child is hard. Do you name him something creative or original and risk that ruining his life? Or give him a normal name and let it be ruined by emotional baggage later on,0,1
"Some people bring blessings wherever they go, others whenever they go",0,1
Alligators can live up to 100 years. Which is why there's an increased chance that they will see you later.,0,1
Why do all online recipes have endless pages of the chef’s whole life story about the recipe and then on the 12th page is the actual recipe? I just want the recipe! I don’t need the Modern Love essay on how you came up with it!,0,1
"Scientist: our large brains are what allows us to survive so successfully 10,000 Year Old Tree: k",0,1
"Karate Kid (1984, PG): An old Asian man tricks a bullied teenager into doing household chores for him. [126 minutes]",0,1
Most quotes attributed to Mark Twain were actually said by someone else' - Mark Twain,0,1
"On January 9, 1493, Christopher Columbus saw three mermaids and said they were Not half as beautiful as they are painted. They were manatees.",0,1
What is your favorite performance experience?Auntie Red Tweet Tea,0,1
The movie Moana was released as Oceania in Italy. Disney substituted the name because Moana is also a well-known Italian porn star.,0,1
90% of dogs in Korea are inbred. ...like in a sandwich or something.,0,1
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,0,1
"Children get all their energy by leaching it directly from their parents. The more energetic the child, the more exhausted the parent. Look it up, it's science.",0,1
"I don't have unrealistic expectations for life, I just wish everything went right for me all the time, that's all.",0,1
Good morning to ace twitter only,0,1
If she's not ruining your life.....She's just not that into you.,0,1
Cotton Candy was invented by a dentist.,0,1
Unvaccinated children are less likely to be autistic because they are more likely to be dead,0,1
Tonight's supermoon will be the largest in 86 years. So don't forget to glance up and nod vaguely before moving on with your life. supermoon,0,1
"It was said in the news that one in four women are on antidepressants or antipsychotics. That is a terrible statistic, it means three quarters of women aren't getting the treatment they need.",0,1
It costs $6 to visit the grave of Karl Marx.,0,1
Betty White is older than sliced bread. The first sliced commercial bread loaves were produced in 1928; Betty White was born in 1922.,0,1
Our attention spans these days are,0,1
They say life is short but I’ve seen Olympus Has Fallen twice and loved it both times,0,1
"Instead of staying up late and enjoying myself, I prefer to go to bed early and get a full night of laying awake worrying.",0,1
Smell is such an amazing trigger for memories. Like how the smell of pizza can instantly transport you back to a time you ate pizza. Incredible.,0,1
5 out of 6 scientists say Russian Roulette is safe.,0,1
I learned everything I know about empathy from social media. Let me see if I'm getting it right: Empathy is where you breach the gap between you and someone else who has a different perspective than you by calling them stupid.,0,1
"Accordion to a recent survey, replacing words with the names of musical instruments in a sentence often goes undetected.",0,1
I can't sleep so I better keep everyone awake. - babies,0,1
"Smile now, cause the worst is yet to come.",0,1
when she sends you text asking you if you are busy in the middle of the conversation it means that you are not paying attention,0,1
"Drink plenty of water. The most common cause of kidney stones is not drinking enough fluids, especially water. kidney water",0,1
"In 1990, Mr. Rogers sued the Ku Klux Klan for pretending to be him.",0,1
Queen Elizabeth II is the only person in Britain who can drive without a license because licenses are issued in the queen's name. She doesn't need to give herself one.,0,1
Reverse 180 what?!!! Yeah...that happened!!! Supernatura I,0,1
"Mohammed spent a lot of time up mountains, slaying goats and raping children, Jesus spent a lot of time around the docks and managed to feed the 5000 on fish. And that, people, is the difference between gross prophet and net prophet.",0,1
"Build a man a fire and he'll be warm for a night, set a man on fire and he'll be warm for the rest of his life.",0,1
"Success is 50% inspiration, 50% perspiration, and 50% THE SECRET PERCENTAGE INCREASER MACHINE.",0,1
What are some ways that the community can organize to support aging queer elders? Auntie Red Tweet Tea,0,1
"According to Nintendo, Wario is not Mario's evil twin. They were actually childhood friends until Wario became jealous of Mario's good looks and advanced plumbing skills.",0,1
"It is said that the Welsh were the first to use condoms, by making them out of sheep intestines. But the English perfected this technique by removing them from the sheep first.",0,1
Shout-out to our moms that be coming in clutch as grandmas to help us out with the twins. Alsoâ y'all be driving us crazy!!! Lol Love you,0,1
Racism is a subjective matter there are no black and white solutions,0,1
Someday we'll all look back on this and scream.,0,1
Happy Thanksgiving everyone. Let the gluttony begin. Go Cowboys,0,1
The soviet union was doomed to fail The red flags were everywhere.,0,1
I jerk off roughly once a day. I try to be a little more loving and gentle the other 2-3.,0,1
"I got REALLY angry today and it wasn't about nothing, but you're going to have to take my word for that.",1,0
Just learned there's people who don't clean their sinks regularly!!!,1,0
You owe no one an apology for being gay! They owe you an apology for being homophobic!,1,0
Today I want to honor the indigenous people of this land. Hopefully one day they'll have true independence. stolen land,1,0
"Dogs are vulnerable when pooping, so they often look to their owners for visual cues. ... this is why they stare at you.",1,0
Say it with me: The USPS is literally written into the Constitution.,1,0
Sometimes when I'm debating with someone about human rights and social issues I think about global warming and think to myself In 100 years this whole planet is fucked!,1,0
"The word dude comes from the word doodle. As in Yankee Doodle, meaning fool or simpleton.",1,0
Rufus/Bobby combo???!! I think there might be some logistical issues with that. 200thEpisode,1,0
Like if i had information i could dismiss from my brain it would be this,1,0
"Muslim woman, 19, wearing a hijab says Starbucks barista wrote 'ISIS' on her cup. She was so disgusted, she dropped her backpack and stormed out.",1,0
Fellas: If you can't even plan a date you have no business trying to tell a woman how to plan her life.,1,0
"I spend my days making myself smaller, more acceptable.",1,0
"Haha...ad libs, ad libs. Love when they leave those in the show.",1,0
"Wow, at first I thought this Dennis Quaid thing had to be a mistake and they were talking about Randy Quaid, but nope, I guess the whole family's a little funny.",1,0
We actually shot this episode at a lodge in the woods with bears everywhere. We had people stationed around the set with air horns. Haha.,1,0
"When you're little, night time is scary because there are monsters hiding right under the bed....",1,0
It'd be crazy if the boys were born on my birthday. Anybody have kids born on their birthday ?,1,0
"Remember when we were little and we would accidentally bite a kid on the playground, our teachers would go say your sorry and we would...",1,0
"If you’re reading this, tell one of your friends that they’re pretty.",1,0
When a comedy writer prefaces their statement in a writers room with “Just to say it...” it means “I’m about to unravel the work we all did for the past few hours.” PLEASE CAN WE PHASE OUT THIS PHRASE,1,0
 I recently met this dude. Anytime it's time for a date something comes up. We've missed 4 dates so far. Is he serious about this or it's me being desperate? - Copied,1,0
Webber: Go be a damn doctor. People are dying. Now go save a life. Right now.,1,0
You think I want to look at you? That I wouldn't rather be looking at my wife?,1,0
"If I donate my organs, my death can mean something.",1,0
Hahaha the wire and game of thrones... Is that acceptable? Food for thought.,1,0
I'm a big fan of people being exactly who they are. We Bought a Zoo 2011,1,0
One of the best scenes you can do as an actor is crying against a locked door and then sliding down the door. It's called 'going door to floor' and they teach it at Juilliard.,1,0
I feel like one of those people who are so freaking miserable that they can't be around normal people. Like I'll infect the happy people.',1,0
"18 Guys, shes worth more than your xbox. Make sure you dont put it before her. boyfriend tips",1,0
Please send me song suggestions for my 'only banger' playlist. The main requirement is it must be an absolute banger.,1,0
unless you find a girl that is a gamer she really doe snot like the video games that you play for hours,1,0
"I'm a surgeon I do the rescuing, you are not my night in shining whatever.",1,0
Feeling embarrassed about asking a girl for her number when people are around comes from a lack of self-esteem. Best you start there.,1,0
All presidents and First Ladies have Secret Service protection for life. As do all children of any former president until they are 16-years-old.,1,0
"MY CHILDHOOD BULLY: Hey, Nate! How are you? ME: [riding a beautiful horse] I'm obviously doing pretty fucking good, Carly. *The alarm clock blares and yanks me back into reality. I lay in bed wondering how one is to distinguish between a reoccurring dream and a prophecy.*",1,0
Is anyone else having wildly vivid and fucked up dreams lately? Mine are so bizarre.,1,0
"I'm American and I hate it when people say that America is the most ignorant country in the world Personally, I think Europe is the most ignorant country in the world.",1,0
I passed my written drivers test! My recipe for success was taking 20 back-to-back online tests and reading the entire California Driver Handbook slowly. grind yay,1,0
Ston=strong obviously. Auto Correct Sucks,1,0
"Let’s just say, for this next lip sync I am.... going back to basics. 😈",1,0
"Quick q: this not-very-famous loser is on Cameo, and was rude to me on Twitter, can I pay him to shoot an apology video to me?",1,0
People will give you acting notes like: 'Don't use your legs so much' and 'What are you doing with your legs?' Ignore it. Classic case of jealousy.,1,0
"Just when I thought nothing good was going to happen this summer, Coca Cola comes out with new flavours of Coke Zero and saves the day.",1,0
"I bumped into two guys at the washroom today while church was ongoing. They were kissing. Though stunned, I just smiled at them. I just wish them well, they make a lovely couple.",1,0
You think millennials are messed up? Wait to see how the next generation turns out after they realize they've been peddled online by their parents for likes and views their entire childhood.,1,0
How can you be a surgeon and have so little respect for life?,1,0
What do happy gay couples do everyday? ¤. Let's share our experiences,1,0
"I really enjoyed playing Gearsof War 4 with @WizKhalifa, and not just because of the delicious potato salad we shared",1,0
"Guns don't kill people. Americans who think guns don't kill people, do.",1,0
Whoops toddler on Twitter,1,0
The day the season finale airs I will be drinking a lot of tequila while eating chocolate and pizza! Oh and I'll be wiping my tears away!,1,0
Who was the last man to stand on the moon? Gene Cernan. Gone now. God speed. Han,1,0
"We get taller, we get older, but for the most part we're still a bunch of kids running around the playground trying desperately to fit in.",1,0
The term Wi-Fi doesn't actually stand for anything. It was made up to sound catchy.,1,0
The Chernobyl disaster could have been 10 times worse if three volunteer divers didn't drain a pool to prevent a second explosion.,1,0
Apoplectic. Just saw Neil Young in the Drs office. He sat right next to me in the waiting room. I froze up. Panicked. And said nothing. Still recovering. fangirl,1,0
"If you're looking for faults use a mirror, not a telescope",1,0
I just cannot for the life of me understand tweeting about a 7 year old child's appearance,1,0
Lonely and awkward people are waiting to talk to you on Twitter right now,0,1
"I can't never remember if I'm lisdexic Or epileptikjlfasd,md,.dsaf-aaaaafddasfrwe",0,1
*writes inspirational post about not letting the behaviour of others determine your happiness *gets upset when no one retweets it,0,1
The way to her heart: make her a bomb as sopita with limon and tapatio,0,1
Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,0,1
When you smoke marijuana on a boat it's called sea weed. Thanks for following and stay tuned for more of these great tweets.,0,1
"In 2015, a Singapore Airlines cargo plane had to make an emergency landing after its load of 2,000 farting sheep set off a fire alarm.",0,1
"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir Yes, Please. Not all at once obviously. That would be chaos.",0,1
"In 2011, Queen Elizabeth II agreed to act in a James Bond skit with Daniel Craig for the Olympics, breaking royal protocol. When asked if she wanted a speaking part, she replied, Of course I must say something. After all, he is coming to rescue me.",0,1
take more than 5 minutes to respond to a text and she will think you are not paying attention to her,0,1
"Years from now, historians will look back on this period of American History and move to Canada.",0,1
"Justice is best served cold. Because if it were served warm, it would be justwater.",0,1
There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,0,1
"On a previous episode, a female listener left a voicemail and had something to say about the advice. Basically she says none of it's necessary and you'll do better if you just be yourself. So you'll hear her voicemail and then my response to the worst dating advice ever given.",0,1
Nothing beats a pretty girl with a beautiful singing voice except for Chris Brown,0,1
Learning to love yourself is important. Just don't let your wife catch you doing it.,0,1
A study conducted by a group of scientists shows that women that have more than 25% body fat live longer than the men who mention it to them,0,1
How do you navigate holidays like father's day in queer relationships where the bio dad isn't involved? Auntie Red Tweet Tea,0,1
"You never hear parents say they regret having kids, but you also never see them smile, laugh, or be happy either.",0,1
Met gayla.,0,1
"Keep your friends close, keep your enemies closer, keep your stuffed animals closest.",0,1
The Old Testament is the historical record of the first time we Jews controlled the media.,0,1
"Sins are like viruses, it's better you keep them to yourself",0,1
Part Of Your World was almost cut from The Little Mermaid.,1,0
My white hot take is that I love the Star Wars movies but I like the mandalorian more.,1,0
To people like JK Rowling I have a serious question. . . Where are all of these hypothetical bathroom attacks from trans women?,1,0
It's like we're going on a train that's going 200 miles an hour... It'd be so nice to get off. To stand on the platform for just a minute.,1,0
Tinder made its first match on the continent of Antarctica in 2014. Both people were research scientists.,1,0
"The rules for playing basketball in North Korea are different. Slam dunks are three points, nothing but net shots are four points and teams lose points when they miss free throws.",1,0
"You can have all the technology in the world, but still be living in the dark",1,0
"Black people are trendsetters. Big tobacco has used the black panthers, women's lib, hip-hop, our celebrities to sell. Don't let 'em use us.",1,0
There are earthquakes on the moon. They're called moonquakes.,1,0
Arizona: There will be people lining up for you. Callie: You wanna give me some names? Arizona: I think you'll know.,1,0
Imagine how lame drag and Drag Race would be without the contributions of trans performers.,1,0
The crazy party girl thing? That's crap. Every girl who climbs on a table thinks she's the hottest girl. But really she's dancing alone.,1,0
if she's old enough to bleed she's old enough to have decisions about her healthcare be in the hands of old white men,1,0
I scroll through twitter endlessly looking for something good or entertaining the same way I used to channels on the old TV set top box.,1,0
I never realized how easy and undemanding having one child was until we added a second child.,1,0
My life is stupid and ordinary. I don't even know what I'm doing here,1,0
I once got screamed at in 2012 by my boss for following an evacuation notice in the middle of hurricane season. He made me drive back through a tornado warning because there was a scheduled rally the next morning.,1,0
I’ve forgotten how to tell if pasta is done.,1,0
"Of what use is money when all you have is your health? HIV is no longer a death sentence, get treatment and be fine.",1,0
"On my recent trip to wherever, I couldn't believe how great that thing was.",1,0
Some say the boyfriend always needs to hold the girl. Some boyfriends want the girl to hold them so they feel assured.,1,0
1/4 Am I the only tweet iatric ian that refers to the infants I saw in my FIRST year of practice as 'my babies?' My babies are turning 14 this year and it seems like yesterday I was cuddling them as newborns ©. I still walk into the room expecting that squishy little face.,1,0
Finishing up my new video 'Mexican parents watch MEXvsGER' .... after I get these subtitles done for my pochito supporters I will upload !!! ,1,0
"For about a billion years, the only life on Earth was a dense layer of slime. Scientists call it the Boring Billion.",1,0
"This is my favorite time of year: every Sunday, the boys come over, we order hot wings and watch Love Actually.",1,0
"Hello Twitter, I'm gay and okay with it. I'm gay and I love myself I'm gay and still a man..",1,0
Can two people really be meant to be? soulmates?,1,0
Colorism is alive and well in the black comm'y. What's colorism really about?,1,0
If Laura Dern and Brad Pitt win best supporting actor I think they should have to go on a date too,1,0
