sentence,predicted,correct_label
"I'm making a film about emos. I really need to stop saying ""cut!"" at the end of each scene.",0,1
date: i like guys who are mysterious me: [afraid she may have learned my horrible secret] haha isn't it great that neither of us has ever made love to a snowman,1,0
la croix tastes like orange crush that gave up on its dreams and got a job at a car dealership,0,1
"I've been writing a joke about the whites, blacks and asians... But it's a bit racey.",0,1
I imagine the overwhelming feeling of freedom a prisoner feels when they escape from jail is a lot like what I feel when we drop the kids off with their grandparents.,0,1
[job interview] Boss: What's your greatest strength? Me: I have a booty that won't quit Boss: How's the rest of you? Me: Very noncommittal,1,0
Where did the Mexican man hide when robbers entered his home? Hispanic room,0,1
Listen to your instincts. Your gut is always right. It may be a little bloated sometimes...but it's right.,0,1
I just got a new job at a gay magazine. I'm a poofreader.,0,1
"I won $3 million on the lottery this weekend so I decided to donate a quarter of it to charity. Now I have $2,999,999.75.",0,1
"On October 1st, 1861, Charles Darwin wrote in his journal: ""I am very poorly today and very stupid and hate everybody and everything.""",0,1
"America is a country where half the money is spent buying food, and the other half is spent trying to lose weight. Fucking idiots.",0,1
One of my favorite ways to warm up on a cold day is by having an intense panic attack,0,1
"The US government once set a bunch of beer next to an atomic blast to see if it would still be drinkable after. Turns out, in the event of a nuclear war, beer is still safe to drink.",0,1
What is a Polish person's favorite weapon? A Warsaw...,0,1
"Just seen a burglar kicking his own door in. I asked: ""What are you doing?"" He said: ""Working from home.""",1,0
The worst part about working for the department of unemployment is when you get fired you still have to show up the next day.,0,1
"I wished I loved anything as much as white people love saying ""gracias"" at Mexican restaurants.",0,1
I owned a wife beater once. I can't believe I let someone else have all the fun! haha,0,1
I'm organising a charity ball next week for people who struggle to reach orgasm Just let me know if you can't come.,0,1
I made a new app for Muslim wrestlers. iSlam,0,1
I hold the door open for people because I'm courteous and also because I like to make them walk faster.,0,1
What do you call a monkey with a stick of dynamite up his ass? A ba-boom. rofl,1,0
So grateful I grew up in the 70s when dick pics had to be developed at the drug store by a guy named Jim.,0,1
(Ok don't let her know ur Jesus) Girl: Meet my dad *they shake hands* *Dad stands up from wheelchair* Dad: It's a miracle! Jesus: *facepalm*,1,0
"Just found out my wife has cooties. I'm headed to the clinic to get tested. So many emotions right now""",0,1
"The year is 2052, President Cooterpie has declared war on That Island of Plastic Garbage in the Pacific, and the Stones are still touring.",0,1
"People who write ""could of"" instead of ""could have"" should of listened more in English class.",0,1
"Santa knows if I've been bad or good, so he and my browser history have a lot in common.",0,1
"Marriage is all about compromise. My wife told me I need to stop eating so much McDonalds, so I switched over to Burger King.",0,1
I like to say 'toodles' when I leave work so my coworkers know the workplace alpha male has just left.,0,1
I got arrested for killing a black man. They charged me with impersonating a police officer.,0,1
"Eventually, the entire written English language will be taken over by emoticons. Teenage girls will bring us back to Egyptian hieroglyphics.",0,1
me: [rolling over for the 40th time in the middle of the night] the monster under my bed: will you shut the fuck up,1,0
I secretly bought some new trousers without telling my girlfriend Do you think chinos?,0,1
"STICK BUG WIFE: We can't seem to get pregnant DOC: Well, we ran numerous tests... STICK BUG WIFE: ...and? DOC: Your husband's an actual stick",1,0
"Can someone recommend a great at home online workout where I just need some hand weights and a mat. Also i have a treadmill. Not like bands and a trampoline please, I am only one human woman",0,1
If I had a time machine I would go back to certain conversations with my wife to see if she really said the things she's told me I forgot...,0,1
What do you call a homeless man? A Hobo Sapien.,0,1
"I thought my son would like that I bought him a trampoline, but oh no. he just wants to sit and cry in his wheelchair.",0,1
Why are there no black people at the North Pole? Because there is nothing to steal there,0,1
How do you blindfold an Asian person? You put floss over his eyes.,0,1
What do you call a mushroom who strongly believes in radical Islamism? a fungimentalist,0,1
"If there are three gay guys in a bath and a lump of cum floats to the surface, what do they say? Who farted?",0,1
"When you eat the food at the bottom of the food pyramid, all the food on the top makes money.",0,1
Policeman: I've had my eye on you for some time now. Young Lady: That's funny. I thought you were arresting me for speeding.,1,0
"My life completely changed after I learned Morse Code. Last night, for example, I couldn't fall asleep because the rain kept telling me to go fuck myself.",0,1
"An old lady in front of me dropped a $20 note, so I asked myself, ""what would Jesus do?"" So I turned it into wine. I bought wine.",0,1
I used to think all black people had boomboxes. Then I realized that was just a stereo type,0,1
How do you make Helen Keller cry? Turn the stool upside-down,0,1
There's nothing more manly than wearing a sports jersey with another grown man's name written on it.,0,1
"My new girlfriend says that a small penis will not affect our relationship. That's all well and good, but I'd be a lot happier if she didn't have one at all.",0,1
"In the new James Bond movie, Bond apologizes to women for his behavior and is never seen again.",0,1
I'm the Michael Jordan of lazy sports analogies.,0,1
"Two Arabs are on a plane. One orders a bottle of Champagne and asks the other ""do you want some?"". The other replies ""No thanks, I'll have to drive soon"".",1,0
Why black people are so good with basketball? They can shoot and steal without being arrested.,0,1
*spelling words to my wife so our child doesn't get scared* I heard on the news that the S-U-N is going to explode and kill us all tonight,1,0
What's the most confusing day in a Mormon home? Mother's Day.,0,1
"My wife asked me if I thought our kids are spoiled I told her, ""no, I think all kids smell like that.""",0,1
Only humans think it's easier to terraform a new planet than be a tiny bit accountable.,0,1
"2 Indian junkies accidentally snorted curry powder instead of cocaine, both in hospital...one's in a korma..",1,0
What's green and not heavy? Light green h,0,1
Sit. (Just found out my dog is on Twitter.),1,0
What do you call a zombified piece of toast? The un-bread.,0,1
The Mega Millions drawing is going to make someone an instant Republican.,0,1
"Google is definitely a woman, it starts suggesting things before you can even finish your sentence.",0,1
It puts the lotion in the basket. Then it calls the wife to make sure it's the right brand so it doesn't get the hose again.,0,1
"A Muslim, A Christian and a Jew walk into a bar, The Muslim blows up the place before anyone could say anything.",1,0
I saw a man with one arm shopping at a second hand store. I told him: 'You're not going to find what you're looking for here.',0,1
You've been married a long time when the trail of rose petals she left you goes to the lawn mower,0,1
What do you call a chicken looking at a bowl of lettuce. Chicken sees a salad.,0,1
"Since it started raining, all my wife has done is look sadly through the stupid window. If it gets any worse, I'll have to let her in.",0,1
Q: How do you know if a blonde  has been sending e-mail? A: You see a bunch of envelopes stuffed into the disk drive.,1,0
To my boss who said the spelling mistakes I make are going to hold me back in the company -- you have no idea how high I can fly! Watch me sore!,0,1
What do you call an overweight homosexual? Jigglypuff.,0,1
What's the difference between three dicks and a joke? Your mom can't take a joke.,0,1
[first date] Her: I like bad boys My dog: *Walks away disappointedly because he is a good boy,1,0
My 1-year-old refused to wear her shoes and carried them around instead. She can barely walk and she's already the drunk girl at the party.,0,1
gays love teasing their halloween costumes like they're about to drop an album,0,1
My girlfriend just walked in and called me gay... If my nails weren't drying I swear to god...,1,0
"100 people died yesterday after a bus caught fire in Mumbai, India. A local police spokesman said, ""Thank god it was only a 6-seater!""",0,1
I've found that imitation is the sincerest form of flattery... Until you try to flatter someone in a wheelchair.,0,1
Why do pencils shave? To look sharp. corny,0,1
Gravity's one of the most fundamental forces in the universe. What do you get when you remove it? Gravy.,0,1
Two Irish men talking. - I saw my girlfriend going to the movies with another guy the other night. - Oh my god. Did you follow them? - No. - Why not? - I had watched the movie before.,1,0
3 kids and another baby on the way with my wife of 14 years. This is the life......... I'm running away from.,0,1
"Instead of hanging useless wall art that says 'live, laugh, love', how about putting up something that will actually be beneficial to people who visit your house, like your wifi password.",0,1
Science gave us skyscrapers and airplanes... Religion brought them together,0,1
my mom just randomly reposted a Facebook post she made for my birthday years ago apropos of absolutely nothing but now 57 of her friends and even some of my own family have all wished me happy birthday and it is not my birthday,0,1
"So glad the word ""crunchy"" exists because the only other way I can think of to describe that texture is ""hard but your teeth can still smash it""",0,1
"I'm starting a new charity where homosexuals help the extreme handicapped. I'm calling it ""Fruits and Vegetables""",0,1
Why didn't the mobsters car parts fit? ...they all fell off a truck.,1,0
I can eat anything in the house unless it was specifically bought for my wife but the only way to know it's for her is to eat it. Apparently,0,1
"A man in an interrogation room says ""I'm not saying a word without my lawyer present."" Cop: You are the lawyer. Lawyer: Exactly, so where's my present?",1,0
What's the difference between a girl's argument and a knife. The knife has a point.,0,1
Me: *Can't remember people's names 10 seconds after they introduce themselves Also me: *Effortlessly remembers the name of every cat in my neighbourhood,1,0
*I hold my date's hand for the first time* Date: I've got butterflies in my stomach Me: same. I ate A LOT of butterflies before this,1,0
"Christians have the first name Christian, Muslims Mohammed, Jews Isaac, what boys name do atheist have? Godfrey",0,1
I asked my wife for an audio book and she got me an encyclopaedia. That speaks volumes.,0,1
It's now got to the stage in my marriage where me and the wife have gone our separate ways and will be spending a considerable amount of time apart for the indefinite future. She's gone shopping for shoes.,0,1
Everyone grieves in their own way -me explaining to HR why I took a week off when my goldfish died,0,1
"Two blondes fell down a hole. One said, ""It's dark in here isn't it?"" The other replied, ""I don't know; I can't see.""",0,1
What do you call a barn full of black people? A police shooting range.,0,1
What is the Terminators Muslim name? Al Bi Baq,0,1
"Guy runs into a bar, yells ""Quick! How tall is a penguin?"" Bartender says ""Three feet tall."" Guy says ""Oh my God! I just ran over a nun!""",1,0
What do you call a blue-eyed blonde that doesn't eat meat? A vegetaryan,0,1
"Why name hurricanes lame names, like Sandy? Name that shit Hurricane Death Megatron 300 and I guarantee niggas be evacuating like they need to.",0,1
This year for Halloween I'm giving out Canadian passports.,0,1
Anal with my girlfriend made my whole day But it made her whole week.,0,1
"Different cultures like eating animals that we consider pets... For example, did you know that in Japan, they eat fish?",0,1
"it's better to give than to receive Especially, if it's anal.",0,1
Girls who talks about girls' problems are great. But girls who talk about environmental problems are Greta.,0,1
What do you call a cute homeless girl? Dust Bunny,0,1
So it turns out that fat bearded man whose lap I was sitting on at the mall wasn't Santa. LOL drugs.,0,1
What's the hardest part about roller blading? Telling your parents that you're gay.,0,1
"Yesterday I read an article about the dangers of drinking too much... It scared the hell out of me, so today I've decided never to read it again.",0,1
Why are redneck murders the hardest to solve? All the DNA matches and there's no dental records.,0,1
ME: True heroes are selfless. They do what's right and don't expect any credit. ALSO ME: My little brother should pay me a monthly gratuity for the rest of my life to thank me for teaching him about good music.,1,0
"I was walking with my girlfriend when a random guy whistled at her and said ""nice ass"". She was clearly annoyed and demanded I say something. So I turned around and said: ""Thank you I've been doing squats""",1,0
Does black Santa come down the chimney and steal all of the children's presents? Of course he fucking does.,0,1
What's the difference between a feminist and a suicide vest? A suicide vest will blow you.,0,1
"If ISIS would really like the world to take notice of their intentions, they should just kill a Giraffe.",0,1
What do you call a group of homosexual lions? gay pride,0,1
The most fucked up thing is that if humanity just lived by the first line of Ice Ice Baby most of our problems would be fixed.,0,1
"My wife said to me, ""Look at this, I've had this since we got married 20 years ago and it still fits me."" I said, ""It's a fucking scarf.""",0,1
Me: how often do you feed the hippos? Zookeeper: several times a day Me: What kind of marbles do they eat? Zookeeper: white ones Me: nice,1,0
"Being the funniest person on Facebook is like being the fastest runner at the paralympics. You win, but you're still retarded.",0,1
"A man goes to his male doctor after several STD tests and tells him, ""Give it to me straight doc!"" The doctor replies, ""That's impossible, we're both male."" They both laugh and the doctor says, ""Besides, I don't want AIDS""",1,0
"MOM CAT TO HER KITTENS: I will protect you from everything. I love you more than I can possibly express. MOM CAT TO HER KITTENS AFTER THEY'VE BECOME ADULTS AND ARE REUNITED WITH HER: I don't know who the hell you are, but you come here again and I'll claw your faces off.",1,0
What do black people and Apple Inc. have in common? They have no jobs,0,1
How do they separate the Men from the Boys in the Navy? With a crowbar. h,1,0
"Christmas these days is a lot like having sex, the build up is great but when it finally comes, I regret spending all that money.",0,1
Got kicked outta Starbucks for trying to order a venti mocha choca latta ya-ya creole lady marmalaaaaaaaaade.,0,1
"How to meet a girl: 1) Walk into a bar. 2) Shout ""Heroes in a half shell."" 3) When a girl yells back ""Turtle Power,"" marry her.",0,1
My wife used to get so fat that she had to go to the hospital; then a person would fall out of her. That doesn't sound normal.,0,1
How do you get a country girl's attention? A tractor.,0,1
You know what political issue is black and white? Race relations.,0,1
Some people send out nude photos like it's no big deal. I'm reluctant to send one of just my face.,0,1
I told my dad to embrace his mistakes. He cried. Then he hugged me and my brother.,0,1
"Doctor: Relax, David. It's just a small surgery, don't panic. Me: But my name isn't David. Doctor: I know. I'm David.",1,0
Do girls in Asia get tattoos in English on their backs?,0,1
What`s the difference between chinese people and racism? Racism has many faces,0,1
Why do all the conspiracy theories have to be so negative? It'd be nice if one said 'the government is using this time to plan a huge surprise keg party for everyone where we all get a million dollars' so we could all rally behind it.,0,1
"What did the ghost give his girlfriend on Halloween? A ""booquet"" of flower.",1,0
If Watson isn't the most famous doctor in the world... Then Who is.,0,1
Why are the best bellydancers all Arabs? Because they can sheik it.,0,1
"Every video my wife has taken with her phone has me in it saying, ""Are you taking a video?""",1,0
i even said 'it's not my birthday' and these aunties still out here like 'happy birthday ma!',0,1
Netflix is a pretty rich company considering 90% of the people reading this watch Netflix on someone else's Netflix.,0,1
"What did one earthquake say to the other? Hey, it's not my fault.",0,1
You can always predict what antigay protesters will say. But never how they'll spell it.,0,1
What washes up on tiny beaches? Microwaves.,0,1
It's too easy to read about politics these days. I miss the days where you had to decide if reading about it was worth the trip up to the roof to retrieve your newspaper.,0,1
I don't need alcohol to have an angry unpredictable time.,0,1
"FUN FACT for you movie buffs, the original title for Star Wars: A New Hope was Space Squabble: A Fresh Dollop of Good Vibes.",1,0
My wife claims that a man in camouflage is really sexy. I just don't see it.,0,1
Doctors treating Nelson Mandela say his condition has 'improved'. So he's white now?,0,1
Did you hear about the Indian who drank 4 gallons of tea? They found him dead the next day in his tea pee.,0,1
"We swallow 8 spiders in our sleep every year, so can anyone REALLY say they're a vegan?",0,1
Guess who I bumped into on my way to get my glasses fixed? Everybody.,0,1
My wife hates it when our next door neighbor sunbathes topless in her yard. Personally I'm on the fence.,0,1
They never tell you what you're supposed to do with your tongue when you're at the dentist. How was I supposed to know licking his fingers would make it awkward,0,1
Halloween gives us something the movies never could - drunk Iron Man puking on the curb.,0,1
Got insomnia? My trick for falling asleep is to let my wife pick the movie and I'm out in less than 5 mins.,0,1
How are babies different from feminists? Babies grow up and stop crying.,0,1
What does a gay horse eat? Haaaaaaay,0,1
The only thing I don't love about those 'Medieval Times' restaurants is how you die at age 30.,0,1
"If beans are the musical fruit, then cauliflower is the quiet kid with no obvious ambitions and a strange odor.",0,1
We were all talking about our favorite holidays so I said 'Onion Day' and everybody just stared at me blankly. I don't know how much longer I can take this big city life. I miss the farm. I miss my onnies.,0,1
I'm not wearing glasses anymore. I've seen enough.,0,1
I always feel a little kinky whenever the lady at Starbucks asks me if I'd like whipped cream on it.,0,1
"Two deer walk out of a gay bar. One of them turns to the other and says ""I can't believe I blew thirty bucks in there""",1,0
You would think that a Snail without a shell would move that bit faster? But it's actually more sluggish.,0,1
Why don't blind men go skydiving? Because it scares the shit out of the dog!,0,1
What do you call a black guy with Parkinson's? A chocolate shake.,0,1
Cop: Are you drunk? You were driving in the middle of 2 lanes Me: No. I was pretending my car was Pacman eating the dotted line.,1,0
"Don't you just hate that situation when you're picking up your bags at the airport, and everyone's luggage is better than yours. Worse case scenario.",0,1
I'm in a very serious relationship with my girlfriend. Haven't laughed in two years.,0,1
"If your phone auto corrects ""fuck"" to ""duck,"" it's okay to keep it. It's still fowl language.",0,1
What do black people and Batman have in common? Neither one of them get dadjokes,0,1
me: where do you want to eat her: olive garden me: i love gardens too but we need to figure out where to eat,1,0
"How many cooks does it take to stuff a turkey? One, but you really have to squeeze him in! Happy Thanksgiving 2018",0,1
Netflix: we are the top online streaming service. Best in the world. Me: can I rewind 10 seconds without ruining everything? Netflix: no,1,0
"Today, I overslept and completely missed my 2nd nap.",0,1
"I'm giving up drinking for a month. Sorry, that came out completely wrong. I'm giving up. Drinking for a month!!",0,1
Raw meat used to make me sick. But now I'm cured.,0,1
What did Barack say to Michele when he asked her to marry him? I don't wanna be Obama self.,0,1
