sentence,predicted,correct_label
"One unintended consequence of unprotected sex is that sometimes, 6 years later, a small child is forced to learn the recorder.",0,1.0
Nothing beats a pretty girl with a beautiful singing voice except for Chris Brown,0,1.0
Learning to love yourself is important. Just don't let your wife catch you doing it.,0,1.0
"WHEN SOMETHING BAD HAPPENS TO SOMEONE I LIKE: This universe is a cruel and random place. There is no cosmic justice. WHEN SOMETHING BAD HAPPENS TO SOMEONE I DON'T LIKE: Karma strikes again, baby!!!",0,1.0
"A Mormon president would face the most difficult issue any president has. Deciding who's the First Lady, who's the Second Lady, and who's the Third Lady.",0,1.0
A study conducted by a group of scientists shows that women that have more than 25% body fat live longer than the men who mention it to them,0,1.0
Where are average things manufactured? The satisfactory.,0,1.0
"Being an adult means eating what you want when you want. But it also means realizing you're not capable of making healthy choices, so you get a personal trainer to make a meal plan for you. But when he does you say 'No one is telling me what to eat. Screw that guy. I'm an adult'.",0,1.0
"The past, the present, and the future walk into a bar... It was tense. haha",0,1.0
"""You know the difference between me and you? ... I make this look good"" - Men in Black",0,1.0
"""He's not sleeping with you cause you're fat and ugly, so lose some weight and do your make up like this."" - Women's magazines, summarized.",0,1.0
Met gayla.,0,1.0
"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",0,1.0
"Girls look back at your wedding photos, if you are fatter than that, he is not happy..",0,1.0
You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,0,1.0
People with gender dysphoria tend to be great businessmen. Every action they take is a trans-action.,0,1.0
My parents are always telling me that their world doesn't revolve around me So I guess that means that I'm not actually their sun,0,1.0
"Sins are like viruses, it's better you keep them to yourself",0,1.0
My white hot take is that I love the Star Wars movies but I like the mandalorian more.,1,0.0
Ladies take him with you shopping and ask him to choose some outfits which he would like you to wear.,1,0.0
To people like JK Rowling I have a serious question. . . Where are all of these hypothetical bathroom attacks from trans women?,1,0.0
"Correction: It is WORLD Prematurity Day. Women w/ increased risk: low income, African American OR birthing b4 17 yrs old or after 35 yo",1,0.0
There are about ten states with laws that prohibit registered sex offenders from handing out candy or having Halloween lawn decorations on October 31st.,1,0.0
How many different descriptions do black folks have for describing someone's skin shade/tone? Quote this tweet and tell us!,1,0.0
Phoebe Bridgers AND Phoebe Waller Bridge?!?,1,0.0
"Black people are trendsetters. Big tobacco has used the black panthers, women's lib, hip-hop, our celebrities to sell. Don't let 'em use us.",1,0.0
"I don’t care how many times I see it, I will NEVER comprehend the fact that people have to use GoFundMe for medical bills in this country.",1,0.0
"Arizona: ""There will be people lining up for you."" Callie: ""You wanna give me some names?"" Arizona: ""I think you'll know.""",1,0.0
People of all pronouns are hot.,1,0.0
if she's old enough to bleed she's old enough to have decisions about her healthcare be in the hands of old white men,1,0.0
I scroll through twitter endlessly looking for something good or entertaining the same way I used to channels on the old TV set top box.,1,0.0
I never realized how easy and undemanding having one child was until we added a second child.,1,0.0
"Re: colorism, should black moms feel rejected if sons date/marry/prefer women w lighter skin than theirs?",1,0.0
I once got screamed at in 2012 by my boss for following an evacuation notice in the middle of hurricane season. He made me drive back through a tornado warning because there was a scheduled rally the next morning.,1,0.0
I’ve forgotten how to tell if pasta is done.,1,0.0
Some say the boyfriend always needs to hold the girl. Some boyfriends want the girl to hold them so they feel assured.,1,0.0
1/4 Am I the only tweet iatric ian that refers to the infants I saw in my FIRST year of practice as 'my babies?' My babies are turning 14 this year and it seems like yesterday I was cuddling them as newborns ©. I still walk into the room expecting that squishy little face.,1,0.0
Finishing up my new video 'Mexican parents watch MEXvsGER' .... after I get these subtitles done for my pochito supporters I will upload !!! ,1,0.0
"This is my favorite time of year: every Sunday, the boys come over, we order hot wings and watch ""Love Actually.""",1,0.0
Colorism is alive and well in the black comm'y. What's colorism really about?,1,0.0
If Laura Dern and Brad Pitt win best supporting actor I think they should have to go on a date too,1,0.0
